ra,dec,parallax,pmra,pmdec,pmra_error,pmdec_error,radial_velocity,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp
5.699740556307857,-73.66705710508104,0.219527136474204,0.6627371607688992,-1.0424125228165728,0.21901883,0.19543898,,19.086693,19.675615,18.434872,1.2407436
5.097523994228787,-73.75058384548609,0.2377910418044578,0.8937682627374651,-0.7061549875301222,0.337968,0.31634596,,19.598522,20.28584,18.951956,1.3338833
5.279425430333204,-73.70449306756298,0.2255904684825267,0.1039572496071925,-1.2746120519942057,0.27582175,0.28101572,,19.387415,19.453077,19.386135,0.066942215
5.502449619917337,-73.63858002050502,0.2531528191311631,0.6596647147617396,-3.130890742756008,0.84572864,0.70857084,,20.453753,20.420269,19.835701,0.584568
6.267448826028564,-73.8071748633591,0.2073673736509076,0.396361326009889,-1.188067397999188,0.2728118,0.25401127,,19.383335,19.820133,18.806324,1.0138092
6.246542600192672,-73.81531777364303,0.2124268037042919,0.2867214880321189,-1.4062625518309075,0.20461652,0.19017375,,19.014894,19.502136,18.457222,1.0449142
6.25283918810027,-73.8003353159439,0.219921391147266,0.7183270162937165,-2.099466642163013,0.23751871,0.22391513,,19.270727,19.497087,18.955593,0.54149437
6.963808778750916,-73.67382991493525,0.2256977289494984,0.2609876700675458,-1.5166354185650877,0.25562775,0.21599033,,18.986992,19.348448,18.463522,0.88492584
6.874088566276424,-73.62892451967467,0.2295961530016298,2.072011433255533,-2.4197441650224474,0.52407783,0.48012087,,19.991632,20.774937,19.277405,1.4975319
6.91236987353734,-73.61521451798099,0.2234965441995084,0.1969153946328261,-0.6655848119693909,0.34509754,0.30373356,,19.503794,20.049963,18.973597,1.0763664
6.938855354187262,-73.63316384065746,0.2424301822943598,0.3760698112196711,-1.0621529684215223,0.50527644,0.4702886,,19.988008,20.483849,19.449394,1.0344543
6.107250346183121,-73.74415333173614,0.2617309024609535,0.5906466805626374,-1.0490735979627377,0.45158175,0.48645532,,20.081482,20.943308,19.518208,1.4251003
6.566047349115712,-73.67756462906266,0.2084811500788635,0.1360015502360489,-1.2321111015389392,0.2037554,0.17688568,,18.842825,19.368958,18.19111,1.1778469
6.489289772855583,-73.67748071493072,0.2313481311616402,0.8622733139033296,-1.6271840899997323,0.2840445,0.24586265,,19.305744,19.744041,18.78595,0.95809174
6.425674274461507,-73.61857209012585,0.223236401767812,0.5568326122169082,-2.5631087242420025,0.66267866,0.55685204,,20.340906,20.772467,19.800922,0.97154427
6.637246898644301,-73.57033501263439,0.2051134913946014,0.2485210643677403,-2.0211671260816577,0.6131918,0.602115,,20.333302,20.835533,19.87862,0.956913
6.89522122581091,-73.51901925350948,0.2403511141848105,0.6332274903892955,-1.496014871647795,0.2248757,0.22145411,,18.941402,19.438087,18.352974,1.0851135
6.3337293521027815,-73.6214036224409,0.2455124073253621,0.6189273756352308,-1.0397796546616371,0.22010861,0.18632787,,18.906662,18.840042,18.93969,-0.09964752
6.688570516180753,-73.46928917455831,0.2587803595125115,0.4406923361031011,-1.4878538195615236,0.35764658,0.2708048,,19.407421,19.460293,19.553417,-0.09312439
6.070934035327647,-73.56594787469483,0.208886878140714,0.7290553192061293,-1.1889359407225422,0.17447528,0.12752625,,18.23445,18.760727,17.530067,1.2306595
6.339543872222946,-73.51221906769996,0.2527442201171696,0.7876159658042213,-1.0591046104221158,0.35085064,0.29553846,,19.451902,19.924612,18.849459,1.0751534
6.523440668019833,-73.4400992386478,0.2470976504803143,6.910963466278361,-3.226599865170997,0.15022084,0.117663994,,17.963406,18.31131,17.434177,0.8771324
6.511435060154788,-73.43852339490826,0.2058453965912657,0.4155936068338769,-1.417553947043294,0.49714866,0.34146118,,19.78103,19.878168,19.841978,0.036190033
5.637611946831354,-73.38393669839859,0.2288257454505237,3.210313844055193,-1.3966896702433813,0.2749417,0.26777223,,19.315166,19.783955,18.84358,0.9403744
5.669141717605863,-73.36699808825058,0.2064090213283006,0.6108425301914943,-1.0735319973670636,0.158023,0.14984746,,18.278112,18.659094,17.709394,0.9496994
5.22815281795229,-73.43546227442104,0.2031677862162287,0.5604018731413851,-1.2367340245401168,0.23863864,0.20707795,,18.8929,19.412107,18.249155,1.1629524
5.663824575994015,-73.23697471264069,0.2587787400268833,0.1366530056733035,-0.9213460013841464,0.17853017,0.23371029,,18.874207,19.42335,18.232937,1.1904125
6.408011695123855,-73.36454939950112,0.2560101811483752,0.5445962887946088,-1.2434503586925951,0.30116248,0.25666296,,19.311655,19.799614,18.765186,1.0344276
